,ID,Nome,Nascimento,CNS,CPF,UNIDADE,data_atendimento,condicao_saude
2132,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-12-12 21:35:02.231183,hipertensao
2133,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,"26 September, 2023",hipertensao
2134,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2024-04-19 04:11:32.680158,diabetes
2135,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,"08 March, 2024",dengue
2136,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-07-05 21:19:06.480021,dengue
2137,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-06-18 23:48:41.193037,diabetes
2138,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-05-05 22:36:39.221375,dengue
2139,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2024-02-29 15:29:43.178955,hipertensao
2140,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,"06 July, 2023",hipertensao
2141,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2024-01-06 04:39:28.481989,ferida vascular
2142,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-10-20 17:07:55.745502,ferida vascular
2143,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-07-08 08:51:40.336405,hipertensao
2144,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2024-01-04 16:23:38.885864,dengue
2145,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2023-06-22 06:08:35.807796,diabetes
2146,224,Dra. Alexia Barros,1995-05-23,37958162464,825.467.391-82,Unidade de saude Milena,2024-03-19 00:43:54.118587,dengue
2147,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-06-05 16:49:22.067915,ferida vascular
2148,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-06-07 23:47:03.917967,dengue
2149,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,"16 March, 2024",diabetes
2150,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-07-24 23:23:26.959820,dengue
2151,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-06-04 23:15:51.786180,dengue
2152,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-12-09 13:33:53.799723,ferida vascular
2153,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-08-10 00:45:33.640584,hipertensao
2154,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2024-04-03 04:45:06.564688,ferida vascular
2155,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,"17 October, 2023",diabetes
2156,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-05-22 13:08:46.974756,dengue
2157,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2024-02-08 09:04:35.167895,diabetes
2158,225,Sofia Castro,1982-06-15,54083627107,590.637.821-95,Unidade de saude Milena,2023-08-23 08:53:19.854908,hipertensao
2159,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2024-01-03 14:55:18.470829,hipertensao
2160,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-05-29 13:03:47.180126,diabetes
2161,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2024-03-06 23:54:51.126393,diabetes
2162,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-07-26,diabetes
2163,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-04-26 09:41:15.609452,ferida vascular
2164,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-08-22 20:26:35.001979,dengue
2165,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-07-19 11:29:25.561601,diabetes
2166,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-08-21 08:04:33.525089,hipertensao
2167,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-12-16 16:13:08.968042,diabetes
2168,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-11-18 10:20:12.200945,hipertensao
2169,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-10-08 11:28:39.033698,hipertensao
2170,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-07-09 06:24:40.799807,dengue
2171,226,Dr. João Miguel Nascimento,1978-04-10,72160348996,764.835.019-00,Unidade de saude Daniela,2023-12-26 23:24:33.913564,diabetes
2172,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,"08 October, 2023",diabetes
2173,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-11-28 00:40:10.739378,diabetes
2174,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-09-30 15:23:19.442611,diabetes
2175,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2024-04-22 21:14:21.017106,dengue
2176,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-06-04 07:33:47.537528,dengue
2177,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-05-19 12:23:43.467213,diabetes
2178,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-07-24,diabetes
2179,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-05-18 04:06:08.382740,ferida vascular
2180,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-12-31 02:31:15.037649,ferida vascular
2181,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-11-13 10:25:25.700970,diabetes
2182,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,2023-12-19 18:35:47.732692,diabetes
2183,227,Luiz Otávio Novaes,2000-07-20,35146702853,395.740.612-99,Unidade de saude Daniela,"13 August, 2023",diabetes
2184,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2024-01-31 09:38:37.777731,dengue
2185,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-06-17 07:14:29.112940,diabetes
2186,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-11-12 17:43:46.520176,hipertensao
2187,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-09-21,ferida vascular
2188,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-12-28 08:28:49.266248,dengue
2189,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-08-05 23:47:13.013154,ferida vascular
2190,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,"18 December, 2023",dengue
2191,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2024-04-13 15:50:23.962478,dengue
2192,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-06-16 01:03:29.344456,hipertensao
2193,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-12-21,ferida vascular
2194,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,"06 January, 2024",ferida vascular
2195,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2024-04-14 17:54:17.355351,diabetes
2196,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-07-24 18:59:15.794617,hipertensao
2197,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-12-15 21:37:27.683442,dengue
2198,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-10-26 16:16:36.720115,dengue
2199,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2024-03-20 23:21:01.969853,ferida vascular
2200,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-08-25 16:24:49.094027,ferida vascular
2201,228,Leandro Ribeiro,1991-11-22,72340815932,297.058.163-95,Unidade de saude Daniela,2023-10-12 17:24:54.085222,ferida vascular
2202,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-03-08 05:38:27.486990,hipertensao
2203,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2023-05-13 17:29:09.567063,dengue
2204,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,"04 June, 2023",dengue
2205,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-01-24,hipertensao
2206,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-02-11 07:52:15.620014,diabetes
2207,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2023-11-20 00:44:22.929051,dengue
2208,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-03-19 20:28:08.921993,diabetes
2209,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2023-09-11 08:46:23.365233,ferida vascular
2210,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2023-12-10 04:53:04.696356,ferida vascular
2211,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2023-07-23 02:41:07.821518,dengue
2212,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-03-18 13:34:26.163326,dengue
2213,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,"01 October, 2023",hipertensao
2214,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2023-11-13 03:09:02.350183,diabetes
2215,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-02-03 09:36:56.954329,diabetes
2216,229,Isadora da Cruz,2009-11-25,35486210744,963.750.814-75,Unidade de saude Daniela,2024-02-24,dengue
2217,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-11-01 04:53:49.844896,ferida vascular
2218,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2024-04-12 19:12:46.624987,hipertensao
2219,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-10-06 02:28:02.115669,dengue
2220,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-12-24,hipertensao
2221,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-07-05 06:48:22.555749,ferida vascular
2222,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2024-02-15 12:21:13.219774,dengue
2223,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-06-03 09:20:40.647489,diabetes
2224,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-08-12 10:10:22.588579,dengue
2225,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2024-04-03,diabetes
2226,230,Marina Ferreira,2000-03-21,93476801250,089.157.642-85,Unidade de saude Maria Vitória,2023-07-19 05:54:07.446821,ferida vascular
2227,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2024-03-29 18:22:37.892019,dengue
2228,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-09-26,ferida vascular
2229,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-10-07 02:14:33.894859,dengue
2230,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-08-06 01:21:15.949242,diabetes
2231,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-08-31 13:30:56.642271,dengue
2232,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2024-03-20 10:54:28.223821,ferida vascular
2233,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-11-08,hipertensao
2234,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-07-27 02:55:48.598633,diabetes
2235,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-07-10,hipertensao
2236,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-08-12 06:32:20.224873,ferida vascular
2237,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2024-01-19,dengue
2238,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2024-01-03,diabetes
2239,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-07-22 12:47:42.032669,diabetes
2240,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-11-29 21:52:35.538776,diabetes
2241,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2023-07-04 13:10:56.828137,diabetes
2242,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,"13 November, 2023",diabetes
2243,231,Ana Clara Viana,1986-08-22,72485039674,639.570.821-02,Unidade de saude Maria,2024-03-22 04:42:58.965171,diabetes
2244,232,Sr. Luiz Otávio Azevedo,1983-07-21,53876029465,546.308.719-93,Unidade de saude Milena,2023-05-18 13:19:13.807379,ferida vascular
2245,232,Sr. Luiz Otávio Azevedo,1983-07-21,53876029465,546.308.719-93,Unidade de saude Milena,"09 December, 2023",hipertensao
2246,232,Sr. Luiz Otávio Azevedo,1983-07-21,53876029465,546.308.719-93,Unidade de saude Milena,2023-08-02 08:58:58.181198,dengue
2247,232,Sr. Luiz Otávio Azevedo,1983-07-21,53876029465,546.308.719-93,Unidade de saude Milena,2023-08-03 22:10:12.677922,ferida vascular
2248,232,Sr. Luiz Otávio Azevedo,1983-07-21,53876029465,546.308.719-93,Unidade de saude Milena,2023-08-08 08:15:01.252535,dengue
2249,232,Sr. Luiz Otávio Azevedo,1983-07-21,53876029465,546.308.719-93,Unidade de saude Milena,"01 November, 2023",ferida vascular
2250,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-11-02 13:44:01.967517,hipertensao
2251,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-10-26 17:44:30.863250,ferida vascular
2252,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2024-03-30 14:36:54.922871,dengue
2253,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-07-18 18:46:15.083203,dengue
2254,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-12-06 08:39:20.899844,hipertensao
2255,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-04-24 13:29:20.089411,diabetes
2256,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-05-07 18:10:42.446352,ferida vascular
2257,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2024-02-04 15:19:12.325416,diabetes
2258,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2024-03-17 03:07:23.072528,ferida vascular
2259,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,"01 August, 2023",ferida vascular
2260,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2024-02-20 21:36:38.440388,dengue
2261,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-06-20 00:11:32.320603,dengue
2262,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-12-06 19:01:11.871704,diabetes
2263,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2024-02-26 05:34:38.643375,dengue
2264,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2023-12-30 08:45:26.336971,ferida vascular
2265,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,"28 November, 2023",hipertensao
2266,233,Enrico Viana,1981-09-22,10546793207,273.046.895-10,Unidade de saude Maria Vitória,2024-01-11 12:13:11.429369,dengue
2267,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2024-01-29 07:22:31.002470,dengue
2268,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2023-08-25 20:18:02.803931,hipertensao
2269,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2024-02-24 20:25:41.798046,ferida vascular
2270,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2023-12-18 09:09:11.884604,diabetes
2271,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2023-10-09 03:15:39.879150,dengue
2272,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2023-12-12 09:44:46.721434,hipertensao
2273,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2023-09-30 15:31:06.837368,hipertensao
2274,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,"29 April, 2023",hipertensao
2275,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,"17 October, 2023",hipertensao
2276,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2023-10-04 02:45:52.440692,diabetes
2277,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2024-04-12,ferida vascular
2278,234,Maria Fernanda Moraes,1994-04-29,89304217687,342.690.581-70,Unidade de saude Gabriela,2024-03-20 16:43:12.916529,hipertensao
2279,235,João Pedro Rezende,2003-05-24,45280913642,798.102.364-50,Unidade de saude Maria Vitória,2024-04-02 00:49:09.351148,diabetes
2280,235,João Pedro Rezende,2003-05-24,45280913642,798.102.364-50,Unidade de saude Maria Vitória,2024-02-20 22:25:22.551678,hipertensao
2281,235,João Pedro Rezende,2003-05-24,45280913642,798.102.364-50,Unidade de saude Maria Vitória,2023-07-13 04:49:53.863841,hipertensao
2282,235,João Pedro Rezende,2003-05-24,45280913642,798.102.364-50,Unidade de saude Maria Vitória,2023-05-13 23:42:18.763376,dengue
2283,235,João Pedro Rezende,2003-05-24,45280913642,798.102.364-50,Unidade de saude Maria Vitória,2023-08-17 20:53:03.153135,ferida vascular
